popularity,title,genre
2652,Lord of Vermilion: Guren no Ou,"['Action', 'Fantasy']"
5357,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,"['Comedy', 'Fantasy']"
11510,Manga Mitokoumon,['Historical']
7260,Kuro Nyago,['Fantasy']
13335,Kobutori (1957),[]
13376,Kimi wa Tomodachi,"['Adventure', 'Fantasy', 'Music']"
10658,Kid's Castle,['Comedy']
11473,Kaze no Invitation,"['Magic', 'Music']"
10896,Kakusansei Million Arthur,"['Game', 'Music', 'Fantasy']"
12977,Isobe Isobee with Nakata Yasutaka de Sourou,"['Historical', 'Music', 'Parody']"
9553,Explorer Woman Ray,"['Action', 'Adventure']"
13353,Hokori Inu no Hanashi,[]
9183,Elysium,"['Action', 'Mecha', 'Sci-Fi']"
10959,Detarame Rock & Roll Theory,['Music']
13903,Clock Lock Works,['Music']
4030,Clione no Akari,"['Drama', 'School']"
5164,Blame! Special,"['Mecha', 'Sci-Fi']"
8243,Bishoujo Mobage: Mobami-chan,"['Game', 'Music']"
11202,Arara,['Supernatural']
11011,Tonari no Onigiri-kun,['Slice of Life']
7329,_Summer Specials,['Harem']
12365,Tenkou Kotofumi,"['Music', 'Fantasy']"
10535,Taiyou no Hou: El Cantare e no Michi,"['Historical', 'Fantasy']"
11038,Television,['Horror']
5141,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,"['Ecchi', 'Fantasy']"
4288,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","['Ecchi', 'Josei', 'Romance']"
12627,Shin Saru Kani Gassen,['Drama']
14823,Shapeshifter,"['Dementia', 'Music']"
9413,Nihonichi Momotarou,['Fantasy']
10552,Kumo no Ito,['Fantasy']
12574,Kashikokimono,['Music']
8885,Kanojo ga Kanji wo Suki na Riyuu.,"['School', 'Slice of Life']"
11145,Kairisei Million Arthur,"['Game', 'Music', 'Fantasy']"
14749,Ichiendama no Tabigarasu,"['Adventure', 'Music', 'Samurai']"
10654,Hoshi no Orpheus,"['Fantasy', 'Kids']"
13303,Fushigi Sekai Atagoul Monogatari,['Adventure']
11911,Channel 5.5 3rd Season Prologue,['Comedy']
12868,Ari to Hato (1959),['Kids']
13452,Afureko! AR,[]
7145,663114,['Fantasy']
9842,Yasamura Yasashi no Yasashii Sekai,['Comedy']
11700,"""Parade"" de Satie","['Music', 'Dementia']"
14910,Wonderland,['Music']
9039,Tokyo Vice,"['Action', 'Mecha', 'Mystery', 'Sci-Fi']"
10224,Tobacco to Hai,['Adventure']
13961,Sumiko no Egao,"['Music', 'Kids']"
2317,Skirt no Naka wa Kedamono Deshita.,"['Drama', 'Ecchi', 'Romance']"
13144,Sakana no Kuni,['Military']
2420,Nora to Oujo to Noraneko Heart,"['Comedy', 'Ecchi']"
8510,Psychic Force,"['Action', 'Super Power', 'Sci-Fi', 'Shounen']"
14548,Nishitesu CMs,"['Cars', 'Slice of Life']"
14811,Ki de Tsukurou,['Slice of Life']
11991,Mame-Mofu Collab Animation,['Comedy']
13409,Idol Fantasy,"['Game', 'Music']"
12438,Kanimanji Engi,['Fantasy']
10245,Hanaori,['Comedy']
780,C³,"['Action', 'Comedy', 'Ecchi', 'School', 'Supernatural']"
778,Asobi ni Iku yo!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']"
6437,eX-Driver the Movie,"['Action', 'Adventure', 'Cars', 'Comedy', 'Sci-Fi', 'Shounen']"
4681,Gundam Evolve,"['Action', 'Military', 'Space', 'Mecha']"
11575,Channel 5.5 4th Season,"['Parody', 'Comedy']"
11951,Angel (Special),['Dementia']
6366,Ai Tenchi Muyou! Recaps,"['Comedy', 'Sci-Fi', 'Shounen']"
7997,Yuki no Taiyou Pilot,"['Drama', 'Shoujo']"
2676,Wagamama High Spec,"['Comedy', 'School']"
9927,Urarochi Diamond,['Adventure']
11210,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",['Fantasy']
10227,SOS TV Walpurgis Night Fever Episode 0,"['Comedy', 'Sci-Fi']"
14259,Shiawase no Tokei,"['Music', 'Kids']"
12777,Takarakuji x Rope,"['Comedy', 'Slice of Life']"
14066,Seishun Midnight Runners: Shiosai,['Music']
5185,SD Gundam Force,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']"
6826,Saiko Robot Kombock,"['Mecha', 'Sci-Fi']"
11479,Oshiri Kajiri Mushi (TV) 4th Season,"['Comedy', 'Kids']"
4224,One Room Special,['Slice of Life']
11721,Nekketsu Tantei Jimusho,"['Comedy', 'Mystery', 'Parody']"
11433,Moving Colors,['Dementia']
12799,Message Song,"['Music', 'Kids']"
12151,Master of Torque: Epilogue,['Cars']
15178,Mayuge Dance,"['Music', 'Kids']"
9395,Marriage: Kekkon,"['Romance', 'Slice of Life']"
11364,makemagic,"['Music', 'Fantasy']"
8735,Makaryuudo Demon Hunter,"['Supernatural', 'Demons']"
10237,Macross Fufonfia Specials,"['Comedy', 'Parody']"
10505,Ikeike! Momon-chan,['Comedy']
13629,Kozaru no Buranko,['Kids']
10328,Dokushin Apartment Dokudami-sou,"['Slice of Life', 'Comedy', 'Ecchi', 'Seinen']"
12726,Kamiusagi Rope Movie Episode 0,"['Slice of Life', 'Comedy']"
8338,Devidol!,['Comedy']
13351,Balloon (Music),['Music']
11641,Ao no Strada,['Drama']
10792,Akai Boushi,"['Kids', 'Music']"
12601,Against,"['Dementia', 'Fantasy']"
9191,W: Wish Omake,"['Harem', 'School', 'Seinen']"
13506,Tu Xia Chuanqi,"['Action', 'Adventure', 'Comedy', 'Martial Arts']"
13361,Shiroishi no Yousei Pichi,"['Fantasy', 'Historical', 'Kids']"
14762,Scary,"['Music', 'Sci-Fi']"
13840,Poron Guitar,['Kids']
11044,Phantom Yuusha Densetsu,"['Action', 'Military', 'Drama', 'Seinen']"
12755,Peeping Life: The Perfect Explosion Specials,"['Slice of Life', 'Comedy']"
9007,OZ,"['Action', 'Military', 'Sci-Fi', 'Drama', 'Shoujo']"
11021,Peeping Life: The Perfect Evolution,"['Slice of Life', 'Comedy']"
10977,Muteki We Are One!!,['Music']
12393,Ok? Alright!,['Music']
11284,Marine Dreamin',['Music']
11365,Marine Bloomin',['Music']
8608,Loups=Garous #Overture,"['Sci-Fi', 'Mystery']"
10326,Lost Forest,['Music']
13593,Kyoudai Koguma,['Adventure']
11391,Koguma no Koro-chan,['Kids']
6679,Katsudou Shashin,[]
11398,Juujika You and I,"['Mecha', 'Music', 'Sci-Fi']"
4783,Inferno Cop: Fact Files,"['Action', 'Comedy', 'Police']"
13271,Hyaku-nengo no Aru Hi,"['Military', 'Sci-Fi', 'Supernatural']"
10464,Hyakka Zukan,['Comedy']
9981,Garo: Guren no Tsuki - Yurugaro,"['Comedy', 'Fantasy', 'Parody']"
11804,Fukusuke,[]
12853,Eiga Daisuki Pompo-san,"['Comedy', 'Drama']"
11027,Bollogi Iyagi,"['Dementia', 'Drama', 'Romance']"
10837,Dream C Club Pure Songs Clips,['Music']
15144,B.O.Y.,['Music']
4588,Aru Zombie Shoujo no Sainan (ONA),"['Action', 'Horror', 'Supernatural']"
13246,Acerola-chan,['Comedy']
7233,Zekkyou Gakkyuu: Tensei,"['Horror', 'Shoujo', 'Supernatural']"
13130,Youkai Ninpouchou Jiraiya!,"['Action', 'Comedy']"
8415,Yakusai Kochou,"['Comedy', 'Supernatural', 'Ecchi']"
1635,Ulysses: Jehanne Darc to Renkin no Kishi,"['Action', 'Fantasy']"
13323,Tokyu Plaza Ginza Open,['Slice of Life']
8712,Tokyo Juushouden,"['Action', 'Adventure', 'Supernatural', 'Shounen']"
14644,Tenkousei wa Uchuujin,"['Music', 'Kids']"
6259,Suzakinishi The Animation,"['Slice of Life', 'Comedy']"
14978,Space Shower Man: Legacy for the Future,"['Action', 'Comedy', 'Game', 'Music']"
13279,Si Ling Bianma: Zhi Shijie Caozong Zhe Recap,[]
10175,Shiguang Guiyu,"['Supernatural', 'Drama']"
14821,Rocket Dive,['Music']
13079,Potecco Babies (2011),['Comedy']
7247,Lan Mo De Hua,"['Magic', 'Romance', 'School']"
9206,Ginga Tetsudou 999: Diamond Ring no Kanata e,"['Adventure', 'Drama', 'Sci-Fi']"
12172,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"['Comedy', 'Police']"
12599,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"['Comedy', 'Parody']"
12596,Nihon Mukashibanashi: Saru Kani,['Fantasy']
11577,Momoya x Peeping Life: Go en Desu yo!,['Slice of Life']
12584,Mizu no Tane,['Historical']
12536,Minihams no Kekkon Song,"['Kids', 'Music']"
9646,Midori no Neko,['Mystery']
8862,Minarai Diva,['Music']
13537,Love Will Find the Way Back Home,['Music']
14458,Kappa no Ude,['Fantasy']
10063,Kennosuke-sama,"['Adventure', 'Comedy']"
11562,Inferious Wakusei Senshi Gaiden Condition Green,"['Action', 'Sci-Fi']"
12140,I Love Sky,"['Kids', 'Comedy']"
10450,Hiyoko Gumo,"['Music', 'Kids', 'Fantasy']"
12482,Hashire Melos,['Adventure']
9304,Glass no Kamen Desu ga,"['Comedy', 'Parody']"
13627,Forestry,['Comedy']
14210,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,['Drama']
9520,DPR Special Movie,"['Slice of Life', 'Space']"
13285,Endless Summer,['Music']
1121,Dies Irae,"['Action', 'Military', 'Super Power', 'Magic']"
8734,Choushin Hime Dangaizer 3,"['Adventure', 'Ecchi', 'Mecha', 'Sci-Fi']"
10620,Awake,"['Action', 'Mecha', 'Parody', 'Sci-Fi']"
6904,Abashiri Ikka,"['Action', 'Comedy', 'Shounen']"
10941,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,"['Comedy', 'Parody', 'School']"
13366,Wasurerareta Ningyou,['Kids']
11311,Yasashii Lion,"['Fantasy', 'Kids', 'Music']"
12367,Tsuki no Miya no Oujo-sama,['Kids']
12921,Teddy,['Slice of Life']
15514,For,['Music']
8021,Piyoko ni Omakase pyo!,"['Comedy', 'Sci-Fi', 'Shounen']"
2493,Märchen Mädchen,"['Fantasy', 'Magic', 'School']"
3354,Spriggan,"['Adventure', 'Military', 'Sci-Fi', 'Shounen']"
15062,Animagear,"['Kids', 'Mecha']"
12354,Nulu-chan to Boku,"['Comedy', 'Fantasy']"
10918,Steady x Study,['Romance']
7546,Toriko: Barbarian Ivy wo Hokaku Seyo!,"['Action', 'Super Power', 'Adventure', 'Comedy', 'Shounen']"
3891,Vampire Hunter,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Vampire', 'Fantasy']"
14020,Tenrankai de Atta Onnanoko,"['Music', 'Kids']"
5603,Fushigi no Umi no Nadia: Original Movie,"['Action', 'Adventure', 'Drama', 'Historical', 'Mystery', 'Romance', 'Sci-Fi']"
11294,Homé-Pato the Movie,['Cars']
11040,Ishikeri,['Comedy']
9512,Joker: Marginal City,"['Action', 'Sci-Fi', 'Romance']"
11043,Oshiri Kajiri Mushi (TV) 3rd Season,"['Comedy', 'Kids']"
12767,TeNiOE,['Music']
9788,Tabi,"['Fantasy', 'Psychological']"
11215,Seishain Cyborg 003,['Comedy']
13455,Candle,['Music']
15068,It Seems like a Frog,['Music']
8760,Oira Sukeban,"['Comedy', 'Ecchi', 'School']"
4105,Soukihei MD Geist,"['Action', 'Military', 'Sci-Fi', 'Mecha']"
12823,Beer Mukashi Mukashi,['Historical']
11092,Futago no Mahoutsukai Lico to Gli,"['Magic', 'Music']"
10215,Bang Babang Bang!!!,['Music']
7264,Osu,['Slice of Life']
7775,Houkago no Pleiades: Manner Movie,['Magic']
4842,Dimension High School,['School']
13270,Genei Toshi,['Dementia']
10942,Ari-chan,"['Music', 'Comedy']"
15108,Hyper Sweet Power,['Music']
13830,"Eiga Ensetsu ""Seiji no Rinrika"" Gotou Shinpei 1926",['Historical']
12417,Kage,"['Drama', 'Historical']"
9089,Nido to Mezamenu Komori Uta,"['Dementia', 'Drama']"
14964,Tsukiyo & Opal,['Dementia']
1722,Bikini Warriors,"['Comedy', 'Ecchi', 'Fantasy', 'Parody']"
8340,Ano Ko ni 1000%,"['Romance', 'School', 'Shoujo']"
12761,Happy Weekend,"['Music', 'Kids']"
13925,Gingirl,['Space']
15004,Haru Yasumi no Yoru,['Music']
14130,Katsuobushi Da yo Jinsei wa,"['Music', 'Kids']"
12098,Kitsutsuki Keikaku,"['Slice of Life', 'Comedy']"
2716,Kowabon,['Horror']
4451,Litchi DE Hikari Club,"['Comedy', 'Drama', 'Horror', 'Psychological', 'Romance']"
12578,Yanesenondo,['Music']
2456,Nanatsu no Bitoku,"['Ecchi', 'Fantasy']"
11154,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,['Comedy']
14555,Universal Mind,['Music']
11533,Genroku Koi Moyou: Sankichi to Osayo,"['Adventure', 'Romance']"
9795,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,['Slice of Life']
5350,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,['Comedy']
11429,Tanahashi Hiroshi X Mameshiba Pro Wrestling,"['Comedy', 'Sports']"
10305,Cool Cool Bye,"['Action', 'Adventure', 'Fantasy']"
12491,New Hal & Bons,"['Slice of Life', 'Comedy']"
524,Highschool of the Dead: Drifters of the Dead,"['Ecchi', 'Comedy', 'Supernatural']"
8210,Jigoku Sensei Nube (Movie),"['Adventure', 'Comedy', 'Horror', 'School', 'Shounen', 'Supernatural']"
409,IS: Infinite Stratos 2,"['Action', 'Sci-Fi', 'Harem', 'Comedy', 'Ecchi', 'Mecha']"
6112,Kemono Friends: Bus-teki,"['Comedy', 'Fantasy']"
13660,Wakuwaku♥Nukegake Daisakusen,"['Music', 'Cars']"
13228,Yamaguchi Sanchi no Tsutomu-kun,"['Music', 'Kids', 'Romance']"
9979,Shiawasette Naani,['Fantasy']
13602,Yaseruyagi,[]
11441,Abstract feat. Alkama,['Dementia']
13164,Akai Jitensha,"['Music', 'Kids']"
15552,Animatope,"['Music', 'Dementia']"
11917,Akaoni to Aooni no Tango,"['Music', 'Kids']"
12034,Osaru no Tairyou,['Slice of Life']
9453,Picotopia,"['Music', 'Dementia', 'Fantasy']"
11354,Recorder,"['Dementia', 'Music']"
6959,Ryokunohara Meikyuu,"['Dementia', 'Psychological', 'Drama', 'Romance', 'Shoujo', 'Shounen Ai']"
12954,Tekusuke Monogatari,['Historical']
7280,Afro-Ken,"['Comedy', 'Kids']"
11490,The Baby Birds of Norman McLaren,['Music']
13179,Bouningen Weekend,['Slice of Life']
14602,Nothing's Gonna Change,"['Music', 'Sci-Fi']"
12284,Broots,"['Sci-Fi', 'Mecha']"
14169,Youkai Shoujo,['Music']
9420,Master of Torque,"['Action', 'Sci-Fi']"
12307,Hato no Oyome-san,['Comedy']
12188,Stone,['Dementia']
13044,Oira no Hijouji,"['Demons', 'Historical', 'Military']"
9937,Speed,['Comedy']
15623,Summer Rich,['Music']
12554,Taka no Tsume NEO Announcement Movie,"['Comedy', 'Parody', 'Super Power']"
8580,Tenbatsu Angel Rabbie☆,"['Magic', 'Comedy', 'Sci-Fi']"
13050,Usaband,['Music']
6803,Kaito x Ansa,['Game']
13930,Joki Joki Tailor,"['Music', 'Kids']"
9866,Psychedelic Afternoon,['Music']
12953,Roba Chotto Suneta,"['Kids', 'Music']"
7802,Sin in the Rain,['Mystery']
13581,Toute wa Sono Kotae,"['Music', 'Supernatural']"
14802,Akuma no Organ,"['Music', 'Horror', 'Demons']"
11921,Mukidashi no Mitsuko,"['Music', 'Comedy']"
11135,Kemurigusa Monogatari,['Comedy']
7314,Owari no Chronicle,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
10846,Sankou to Tako: Hyakumanryou Chinsoudou,['Action']
14564,Koto no Shidai,"['Music', 'Dementia']"
10051,Ooatari Sora no Entaku,['Comedy']
807,Ousama Game The Animation,"['Mystery', 'Dementia', 'Horror', 'Supernatural', 'Drama', 'School']"
7604,Prism Magical: Prism Generations!,"['Comedy', 'Ecchi', 'Magic']"
10627,Poker,['Music']
13184,Hone Hone Rock,"['Music', 'Kids']"
11636,Ghost,['Dementia']
8877,Nougyou Musume!,['Comedy']
12064,Peeping Life: Gekijou Original-ban,"['Comedy', 'Slice of Life']"
13368,Alluptoyou,['Music']
11119,Hal & Bons,"['Slice of Life', 'Comedy']"
9663,Oshiruko,['Comedy']
11592,Peeping Life: Shinkon-chan Kansai ni Irasshai,"['Comedy', 'Slice of Life']"
8107,Hakata Mentai!  Pirikarako-chan,"['Slice of Life', 'Comedy']"
8589,Sorette♡Dakara ne!,['Slice of Life']
553,Kenja no Mago,"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy']"
15219,Human Gift,['Music']
10602,Futon,['Dementia']
14667,Sigh,['Music']
14550,Onami,['Music']
9730,Yami wo Mitsumeru Hane,['Dementia']
1671,Conception,"['Action', 'Adventure', 'Harem', 'Magic', 'Romance', 'Fantasy']"
5757,Double Circle,"['Sci-Fi', 'Super Power']"
15183,PRINTER REC Music,['Music']
13962,Tetopettenson,"['Music', 'Kids']"
5335,Phantom: Requiem for the Phantom Picture Drama,['Comedy']
7631,Amada Anime Series: Super Mario Brothers,"['Adventure', 'Comedy', 'Shounen']"
15535,Copy,['Music']
1683,Persona 4 the Golden Animation,"['Sci-Fi', 'Adventure', 'Mystery', 'Super Power', 'Supernatural', 'School']"
11651,Metamorphose,[]
10899,Oyoge ya Oyoge,['Sports']
12968,Osekisho,['Kids']
14019,Takoyaki Story,"['Music', 'Dementia']"
12568,Nonsense Bungaku,['Music']
13891,Mameshiba x Tunes!,"['Magic', 'Parody', 'Shoujo']"
8614,Ohayou! Spank,"['Slice of Life', 'Comedy']"
5391,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,"['Mystery', 'Seinen', 'Supernatural', 'Thriller']"
3919,Nurse Witch Komugi-chan Magikarte,"['Comedy', 'Magic', 'Parody']"
8365,Major 2nd,"['Sports', 'Shounen']"
5512,Lupin III: Green vs. Red,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']"
5708,Lupin III: Babylon no Ougon Densetsu,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']"
4584,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,"['Fantasy', 'Harem', 'Romance', 'Shoujo']"
5062,MahoYome,['Parody']
1706,Mahou Shoujo Ore,"['Comedy', 'Fantasy', 'Magic']"
6039,Lu Shidai,"['Action', 'Game', 'Adventure', 'Comedy', 'Parody']"
9529,Lady Lady!! (1988),"['Drama', 'Shoujo']"
3413,Koharu Biyori,"['Ecchi', 'Comedy', 'Sci-Fi']"
7641,Kiteretsu Daihyakka,"['Comedy', 'Drama', 'Kids', 'Slice of Life']"
5983,Kamui no Ken,"['Adventure', 'Historical', 'Drama', 'Fantasy', 'Shounen']"
11905,Hulu Xiongdi,"['Action', 'Super Power']"
8308,Hana no Mahoutsukai Mary Bell,"['Adventure', 'Magic', 'Fantasy', 'Shoujo']"
5779,Hamelin no Violin Hiki,"['Adventure', 'Drama', 'Fantasy']"
4184,Granblue Fantasy The Animation: Kabocha no Lantern,['Fantasy']
3609,Gasaraki,"['Psychological', 'Mecha', 'Military', 'Supernatural', 'Drama']"
1990,Gakuen Heaven,"['Harem', 'Comedy', 'Drama', 'Romance', 'School', 'Shounen Ai']"
12583,JU Chuuko Jidousha Hanbaishi x Peeping Life,"['Slice of Life', 'Comedy']"
9624,Fuuma no Kojirou: Fuuma Hanran-hen,"['Action', 'Martial Arts', 'Fantasy', 'Shounen']"
12833,TOTO Green Challenge,['Slice of Life']
13879,Shangri-La (Music),['Music']
3787,E's Otherwise,"['Adventure', 'Comedy', 'Drama', 'Military', 'Sci-Fi', 'Shounen', 'Supernatural']"
5643,Dog Days'': Limone Resort Tenbou Onsen!,"['Ecchi', 'Fantasy', 'Magic']"
12220,Kakegae no,['Drama']
13500,Kanashiki Mongoose,"['Music', 'Kids']"
7388,Di Gi Charat: Hoshi no Tabi,['Comedy']
9982,Tenpou Suikoden Neo,['Historical']
425,Citrus,"['Drama', 'Romance', 'School', 'Shoujo Ai']"
11033,Kogane no Hana,"['Action', 'Adventure', 'Fantasy', 'Historical']"
4499,Cardfight!! Vanguard G,"['Action', 'Game', 'Shounen']"
12088,Guitar Shoujo!,['Slice of Life']
7686,Gunnm 3D Special,"['Action', 'Sci-Fi', 'Sports']"
14254,Jitensha-hen,['Music']
7957,Black Jack ONA,['Drama']
4150,Betterman,"['Action', 'Adventure', 'Psychological', 'Comedy', 'Mecha', 'Drama', 'Horror', 'Mystery', 'Sci-Fi']"
7121,Aru Machi Kado no Monogatari,"['Drama', 'Music', 'Romance']"
2947,Alien 9,"['Sci-Fi', 'Horror', 'Psychological', 'School']"
4781,Ai to Yuuki no Pig Girl Tonde Buurin,"['Parody', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Shoujo']"
285,Absolute Duo,"['Action', 'Harem', 'Supernatural', 'Romance', 'Ecchi', 'School']"
9865,MILPOM★,"['Comedy', 'Shoujo']"
5377,Ame-iro Cocoa: Side G,"['Slice of Life', 'Comedy']"
4165,Nazotokine,['Game']
13718,Bucket no Ana,['Music']
14155,Hitori de Nayamanaide Issho ni Kangaeyou,['Drama']
13615,Seichou Rap,['Music']
13111,Clarinet Kowashichatta,"['Music', 'Kids']"
9317,Rayca,['Sci-Fi']
12756,Samuroid Zero,"['Action', 'Samurai']"
13350,Yume Utsutsu,['Dementia']
6507,Ame-iro Cocoa Series: Ame-con!!,"['Slice of Life', 'Comedy']"
10146,Chameko no Ichinichi,['Comedy']
15239,Graduation,['Music']
12445,Super Majingga 3,"['Action', 'Space', 'Mecha', 'Sci-Fi']"
8663,Kyutai Panic Adventure!,"['Action', 'Martial Arts', 'Shounen', 'Super Power']"
4487,JK Meshi!,['Comedy']
10258,Mado,['Comedy']
10119,Manga,['Comedy']
12325,Samurai,"['Drama', 'Romance']"
8548,Urashima Tarou,['Historical']
12837,Ganso Banana no Tamashii,"['Music', 'Kids']"
639,Asobi Asobase,"['Comedy', 'School']"
816,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"['Psychological', 'Drama', 'Magic', 'Thriller']"
595,Kamisama Hajimemashita◎,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
2484,Souryo to Majiwaru Shikiyoku no Yoru ni...,"['Drama', 'Ecchi', 'Romance']"
214,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen']"
1572,Hajime no Ippo: Mashiba vs. Kimura,"['Comedy', 'Shounen', 'Sports']"
1373,Given,"['Drama', 'Music', 'Romance', 'Shounen Ai', 'Slice of Life']"
229,Dororo,"['Action', 'Adventure', 'Historical', 'Demons', 'Supernatural', 'Samurai', 'Shounen']"
5312,Bishoujo Yuugi Unit Crane Game Girls,"['Game', 'Space', 'Comedy']"
9288,Kizuoibito,"['Action', 'Adventure', 'Seinen', 'Thriller']"
7335,6 Angels,"['Action', 'Sci-Fi']"
12404,Memories: Younenki no Joukei,['Dementia']
12557,Youshi Kei: Mou Hitotsu no Nijiiro Toshi,['Dementia']
11219,Ai Sky Tree 21,['Action']
11292,Calligraffiti,"['Dementia', 'Music']"
11289,Embah,['Dementia']
11132,An Expression,['Dementia']
8953,The Embryo Develops into a Fetus,['Dementia']
9826,Pop,['Comedy']
6813,Abunai Sisters: Koko & Mika,"['Action', 'Comedy', 'Ecchi']"
9109,Aki no Puzzle,['Dementia']
13149,Ani x Para: Anata no Hero wa Dare desu ka,['Sports']
16186,Anata no Koe,"['Music', 'Slice of Life']"
15040,Anata no Katagoshi Chotto Ue,"['Comedy', 'Supernatural']"
14146,Ametsuchi,"['Dementia', 'Drama']"
15727,Amefuri Kuma no Ko,"['Music', 'Kids']"
13919,Astar-eul Hyanghae Chaguchagu,[]
15488,Asonde Oboeru Gakushuu DVD,['Kids']
14716,Beanuts,"['Comedy', 'Kids']"
15728,Beam!,"['Action', 'Drama', 'Military', 'Music']"
14535,Beads no Mori no Rabi,"['Kids', 'Magic']"
11492,Be-Bop Kaizokuban,"['Comedy', 'School', 'Seinen']"
15236,Be Rockin',['Music']
12317,Bousou Sengokushi,['Action']
15471,Bousai Keihatsu Douga,['Slice of Life']
3411,Saiyuuki Reload Gunlock,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Josei']"
2547,Ryuu no Haisha,"['Adventure', 'Fantasy']"
4195,Puchi Pri*Yucie,"['Comedy', 'Magic', 'Fantasy', 'Shoujo']"
203,Psycho-Pass 2,"['Action', 'Sci-Fi', 'Police', 'Psychological']"
12768,Bouken-tachi Gamba to Nanbiki no Nakama,"['Adventure', 'Kids']"
4523,Osomatsu-san Special,"['Comedy', 'Parody']"
12711,Boo Boo Boy,"['Cars', 'Kids']"
13549,Bonobono: Uchuu kara Kita Tomodachi,"['Adventure', 'Comedy', 'Kids']"
3259,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,"['Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
5674,Majimoji Rurumo: Kanketsu-hen,"['Magic', 'Romance', 'Ecchi', 'Fantasy', 'Shounen']"
7571,Mainichi Kaasan,"['Slice of Life', 'Comedy']"
15449,Bomberman: Yuuki wo Arigatou - Watashi ga Mimi ni Naru,"['Drama', 'Game', 'Kids']"
4415,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,"['Action', 'Super Power', 'Supernatural']"
